,index,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
99,0,288A PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 821288,288A,PUNGGOL ARCADIA,1.40237799447769,103.903039523309,103.903039523309,821288,PUNGGOL PLACE,PUNGGOL ARCADIA,35758.9928374101,42693.4648482557,288A Punggol Place
100,0,642C PUNGGOL DRIVE THE MEADOWS SINGAPORE 823642,642C,THE MEADOWS,1.39860069703998,103.916203276471,103.916203276471,823642,PUNGGOL DRIVE,THE MEADOWS,37223.9552283104,42275.8377119154,642C Punggol Drive
101,0,205 YISHUN STREET 21 HDB-YISHUN SINGAPORE 760205,205,HDB-YISHUN,1.43106970603271,103.836308633899,103.836308633899,760205,YISHUN STREET 21,HDB-YISHUN,28332.7483292693,45865.9342781678,205 Yishun Street 21
102,0,321B ANCHORVALE DRIVE ANCHORVALE GROVE SINGAPORE 542321,321B,ANCHORVALE GROVE,1.39056163065423,103.892266218672,103.892266218672,542321,ANCHORVALE DRIVE,ANCHORVALE GROVE,34560.1028523823,41386.837549122,321B Anchorvale Drive
103,0,27 TELOK BLANGAH WAY HDB-BUKIT MERAH SINGAPORE 090027,27,HDB-BUKIT MERAH,1.27446866093399,103.8214740879,103.8214740879,090027,TELOK BLANGAH WAY,HDB-BUKIT MERAH,26681.8012250849,28549.7929275315,27 Telok Blangah Way
104,1,27 TELOK BLANGAH WAY @27 FAMILY SERVICE CENTRE SINGAPORE 090027,27,@27 FAMILY SERVICE CENTRE,1.27423633221399,103.82171468011,103.82171468011,090027,TELOK BLANGAH WAY,@27 FAMILY SERVICE CENTRE,26708.5771309828,28524.1030974239,27 Telok Blangah Way
105,0,846 SIMS AVENUE SINGAPORE 400846,846,NIL,1.31760261825302,103.90170722021,103.90170722021,400846,SIMS AVENUE,846 SIMS AVENUE SINGAPORE 400846,35610.9910536748,33319.4248890355,846 Sims Avenue
106,0,25 TELOK BLANGAH CRESCENT HDB-BUKIT MERAH SINGAPORE 090025,25,HDB-BUKIT MERAH,1.27633689840284,103.819194353538,103.819194353538,090025,TELOK BLANGAH CRESCENT,HDB-BUKIT MERAH,26428.0858446336,28756.3742470369,25 Telok Blangah Crescent
107,0,72 MARINE DRIVE MARINE DRIVE VIEW SINGAPORE 440072,72,MARINE DRIVE VIEW,1.30428356986835,103.908364873073,103.908364873073,440072,MARINE DRIVE,MARINE DRIVE VIEW,36351.9676397857,31846.6930699311,72 Marine Drive
108,0,431 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560431,431,CHONG BOON RISE,1.36822021035824,103.852978892068,103.852978892068,560431,ANG MO KIO AVENUE 10,CHONG BOON RISE,30187.9562882574,38916.3639008813,431 Ang Mo Kio Avenue 10
109,0,159 SIMEI ROAD HDB-TAMPINES SINGAPORE 520159,159,HDB-TAMPINES,1.34480182914058,103.959861576671,103.959861576671,520159,SIMEI ROAD,HDB-TAMPINES,42082.8595507224,36327.2347319834,159 Simei Road
110,0,114 LORONG 1 TOA PAYOH TOA PAYOH NORTH SINGAPORE 310114,114,TOA PAYOH NORTH,1.34094034792465,103.844305919348,103.844305919348,310114,LORONG 1 TOA PAYOH,TOA PAYOH NORTH,29222.7724276843,35899.8897265233,114 Lorong 1 Toa Payoh
111,0,64 KALLANG BAHRU HDB-KALLANG/WHAMPOA SINGAPORE 330064,64,HDB-KALLANG/WHAMPOA,1.32034663718704,103.86834750594,103.86834750594,330064,KALLANG BAHRU,HDB-KALLANG/WHAMPOA,31898.3741387279,33622.7674437128,64 Kallang Bahru
112,1,64 KALLANG BAHRU PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER Blk 64 (KN) SINGAPORE 330064,64,PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER Blk 64 (KN),1.32036885070651,103.868340801014,103.868340801014,330064,KALLANG BAHRU,PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER Blk 64 (KN),31897.6279118579,33625.2236905918,64 Kallang Bahru
113,2,64 KALLANG BAHRU SINGAPORE BAPTIST CONVENTION GOLDEN AGE HOME SINGAPORE 330064,64,SINGAPORE BAPTIST CONVENTION GOLDEN AGE HOME,1.32036884714806,103.868340795574,103.868340795574,330064,KALLANG BAHRU,SINGAPORE BAPTIST CONVENTION GOLDEN AGE HOME,31897.6273064979,33625.223297108,64 Kallang Bahru
114,0,27 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320027,27,WHAMPOA GARDENS,1.32602102238193,103.858991981159,103.858991981159,320027,JALAN BAHAGIA,WHAMPOA GARDENS,30857.1899135499,34250.1991976798,27 Jalan Bahagia
115,0,313 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570313,313,SHUNFU GARDENS,1.35151112016784,103.837224434995,103.837224434995,570313,SHUNFU ROAD,SHUNFU GARDENS,28434.6777621243,37068.7493012361,313 Shunfu Road
116,1,313 SHUNFU ROAD PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 313 (KN) SINGAPORE 570313,313,PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 313 (KN),1.35151111551437,103.837224444242,103.837224444242,570313,SHUNFU ROAD,PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 313 (KN),28434.6787912366,37068.7487866804,313 Shunfu Road
117,0,828 YISHUN STREET 81 HDB-YISHUN SINGAPORE 760828,828,HDB-YISHUN,1.41519092970516,103.832901692682,103.832901692682,760828,YISHUN STREET 81,HDB-YISHUN,27953.6065407428,44110.1389994565,828 Yishun Street 81
118,0,153 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570153,153,HDB-BISHAN,1.3460859589012,103.855078297214,103.855078297214,570153,BISHAN STREET 13,HDB-BISHAN,30421.6168291277,36468.8731261604,153 Bishan Street 13
119,1,153 BISHAN STREET 13 MY FIRST SKOOL SINGAPORE 570153,153,MY FIRST SKOOL,1.34608966743029,103.855078724794,103.855078724794,570153,BISHAN STREET 13,MY FIRST SKOOL,30421.6644103979,36469.283196805,153 Bishan Street 13
120,0,470 TAMPINES STREET 44 HDB-TAMPINES SINGAPORE 520470,470,HDB-TAMPINES,1.36081527934452,103.954640346689,103.954640346689,520470,TAMPINES STREET 44,HDB-TAMPINES,41501.7040327719,38097.8947991058,470 Tampines Street 44
121,1,470 TAMPINES STREET 44 TAMPINES FAMILY SERVICE CENTRE SINGAPORE 520470,470,TAMPINES FAMILY SERVICE CENTRE,1.36084000574485,103.954458405851,103.954458405851,520470,TAMPINES STREET 44,TAMPINES FAMILY SERVICE CENTRE,41481.4559623861,38100.6279072315,470 Tampines Street 44
122,0,103 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560103,103,KEBUN BARU HEIGHTS,1.37101657804607,103.839304839187,103.839304839187,560103,ANG MO KIO AVENUE 3,KEBUN BARU HEIGHTS,28666.1979630632,39225.5638854988,103 Ang Mo Kio Avenue 3
123,0,886 TAMPINES STREET 83 TAMPINES SPRING SINGAPORE 520886,886,TAMPINES SPRING,1.351048571299,103.932057060254,103.932057060254,520886,TAMPINES STREET 83,TAMPINES SPRING,38988.4877237367,37017.8258400709,886 Tampines Street 83
124,1,886A TAMPINES STREET 83 TAMPINES SPRING SINGAPORE 521886,886A,TAMPINES SPRING,1.35189045340795,103.93226824473,103.93226824473,521886,TAMPINES STREET 83,TAMPINES SPRING,39011.9864242349,37110.9179599881,886 Tampines Street 83
125,0,134 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520134,134,HDB-TAMPINES,1.34814861594368,103.955648416036,103.955648416036,520134,SIMEI STREET 1,HDB-TAMPINES,41613.9612951548,36697.2822626606,134 Simei Street 1
126,0,320B JURONG EAST STREET 31 HDB-JURONG EAST SINGAPORE 602320,320B,HDB-JURONG EAST,1.34840930794835,103.730560681502,103.730560681502,602320,JURONG EAST STREET 31,HDB-JURONG EAST,16564.1834492334,36726.0077899266,320 Jurong East Street 31
127,1,320 JURONG EAST STREET 31 HDB-JURONG EAST SINGAPORE 600320,320,HDB-JURONG EAST,1.34875786021293,103.730708675043,103.730708675043,600320,JURONG EAST STREET 31,HDB-JURONG EAST,16580.6551346322,36764.5482860058,320 Jurong East Street 31
128,2,320 JURONG EAST STREET 31 SINGAPORE BUDDHIST FREE CLINIC Jurong Branch Clinic SINGAPORE 600320,320,SINGAPORE BUDDHIST FREE CLINIC Jurong Branch Clinic,1.34835984001851,103.730997471516,103.730997471516,600320,JURONG EAST STREET 31,SINGAPORE BUDDHIST FREE CLINIC Jurong Branch Clinic,16612.7931651878,36720.5358227585,320 Jurong East Street 31
129,0,111 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570111,111,BISHAN VIEW,1.3470675266428,103.848063665404,103.848063665404,570111,BISHAN STREET 12,BISHAN VIEW,29640.9649396928,36577.4040365331,111 Bishan Street 12
130,0,536 UPPER CROSS STREET HDB-CENTRAL AREA SINGAPORE 050536,536,HDB-CENTRAL AREA,1.28496279681205,103.845618260281,103.845618260281,050536,UPPER CROSS STREET,HDB-CENTRAL AREA,29368.8522247202,29710.1804633346,536 Upper Cross Street
131,0,916 TAMPINES STREET 91 TAMPINES PALMSVILLE SINGAPORE 520916,916,TAMPINES PALMSVILLE,1.34863107372526,103.940290409375,103.940290409375,520916,TAMPINES STREET 91,TAMPINES PALMSVILLE,39904.7801036962,36750.5496159494,916 Tampines Street 91
132,0,564 ANG MO KIO AVENUE 3 HDB-ANG MO KIO SINGAPORE 560564,564,HDB-ANG MO KIO,1.36984837555526,103.859404131956,103.859404131956,560564,ANG MO KIO AVENUE 3,HDB-ANG MO KIO,30903.006257824,39096.4049507398,564 Ang Mo Kio Avenue 3
133,0,715 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470715,715,BEDOK RESERVOIR GARDEN,1.33742965753389,103.923154915111,103.923154915111,470715,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,37997.833142989,35511.8756958041,715 Bedok Reservoir Road
134,1,715 BEDOK RESERVOIR ROAD DBS Bedok Reservoir Road SINGAPORE 470715,715,DBS Bedok Reservoir Road,1.3374296575339,103.923154914839,103.923154914839,470715,BEDOK RESERVOIR ROAD,DBS Bedok Reservoir Road,37997.8331127209,35511.8756958041,715 Bedok Reservoir Road
135,0,291 BISHAN STREET 24 BISHAN HEIGHTS SINGAPORE 570291,291,BISHAN HEIGHTS,1.35591015038816,103.845158434779,103.845158434779,570291,BISHAN STREET 24,BISHAN HEIGHTS,29317.6401583302,37555.1744749192,291 Bishan Street 24
136,0,75 BEDOK NORTH ROAD HDB-BEDOK SINGAPORE 460075,75,HDB-BEDOK,1.32791477933187,103.942144427101,103.942144427101,460075,BEDOK NORTH ROAD,HDB-BEDOK,40111.213594368,34459.8528083377,75 Bedok North Road
137,0,776 YISHUN AVENUE 2 KHATIB VALE SINGAPORE 760776,776,KHATIB VALE,1.42255934806559,103.833944059873,103.833944059873,760776,YISHUN AVENUE 2,KHATIB VALE,28069.6069538684,44924.9015444815,776 Yishun Avenue 2
138,0,67 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100067,67,BLANGAH VIEW,1.27463658888702,103.809632802145,103.809632802145,100067,TELOK BLANGAH DRIVE,BLANGAH VIEW,25363.9593353036,28568.3706289697,67 Telok Blangah Drive
139,0,542 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560542,542,CHENG SAN GREEN,1.37473841331659,103.855876768354,103.855876768354,560542,ANG MO KIO AVENUE 10,CHENG SAN GREEN,30510.4482763168,39637.11650992,542 Ang Mo Kio Avenue 10
140,0,505 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460505,505,KAKI BUKIT VILLE,1.33182838179327,103.933338253415,103.933338253415,460505,BEDOK NORTH AVENUE 3,KAKI BUKIT VILLE,39131.1571665111,34892.5581829101,505 Bedok North Avenue 3
141,0,403B FERNVALE LANE FERN SPRING SINGAPORE 792403,403B,FERN SPRING,1.38879143490195,103.872979832028,103.872979832028,792403,FERNVALE LANE,FERN SPRING,32413.7826320941,41191.0534247682,403B Fernvale Lane
142,0,690C WOODLANDS DRIVE 75 HDB-WOODLANDS SINGAPORE 733690,690C,HDB-WOODLANDS,1.44298235333793,103.807978941276,103.807978941276,733690,WOODLANDS DRIVE 75,HDB-WOODLANDS,25180.0929571272,47183.1904521957,690C Woodlands Drive 75
143,0,416A CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 121416,416A,CASA CLEMENTI,1.30982536445831,103.77007316985,103.77007316985,121416,CLEMENTI AVENUE 1,CASA CLEMENTI,20961.3791307864,32459.4405840095,416 Clementi Avenue 1
144,1,416 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120416,416,CASA CLEMENTI,1.31033592235347,103.771355673383,103.771355673383,120416,CLEMENTI AVENUE 1,CASA CLEMENTI,21104.1111980188,32515.8919173107,416 Clementi Avenue 1
145,0,425 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120425,425,CASA CLEMENTI,1.30962652347549,103.771123130536,103.771123130536,120425,CLEMENTI AVENUE 1,CASA CLEMENTI,21078.2294083593,32437.4508333039,425 Clementi Avenue 1
146,0,355 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120355,355,HDB-CLEMENTI,1.31445129938792,103.769564479655,103.769564479655,120355,CLEMENTI AVENUE 2,HDB-CLEMENTI,20904.7796962409,32970.9544353764,355 Clementi Avenue 2
147,0,441A CLEMENTI AVENUE 3 CLEMENTI TOWERS SINGAPORE 121441,441A,CLEMENTI TOWERS,1.31463913092209,103.764797687774,103.764797687774,121441,CLEMENTI AVENUE 3,CLEMENTI TOWERS,20374.2817654887,32991.7379463967,441A Clementi Avenue 3
148,1,441A CLEMENTI AVENUE 3 WEST COAST TOWN COUNCIL (CLEMENTI OFFICE) SINGAPORE 121441,441A,WEST COAST TOWN COUNCIL (CLEMENTI OFFICE),1.31463490187794,103.764792376804,103.764792376804,121441,CLEMENTI AVENUE 3,WEST COAST TOWN COUNCIL (CLEMENTI OFFICE),20373.6906923027,32991.2703363151,441A Clementi Avenue 3
149,0,50 STRATHMORE AVENUE FORFAR HEIGHTS SINGAPORE 140050,50,FORFAR HEIGHTS,1.29384533839789,103.808727859208,103.808727859208,140050,STRATHMORE AVENUE,FORFAR HEIGHTS,25263.2667430673,30692.3760506734,50 Strathmore Avenue
150,0,308 CLEMENTI AVENUE 4 CLEMENTI MEADOWS SINGAPORE 120308,308,CLEMENTI MEADOWS,1.32105185036525,103.766910446634,103.766910446634,120308,CLEMENTI AVENUE 4,CLEMENTI MEADOWS,20609.4305831174,33700.8176469766,308 Clementi Avenue 4
151,0,540 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560540,540,CHENG SAN GREEN,1.37529376778902,103.855452425625,103.855452425625,560540,ANG MO KIO AVENUE 10,CHENG SAN GREEN,30463.2235930294,39698.5243466254,540 Ang Mo Kio Avenue 10
152,0,6B BOON TIONG ROAD BOON TIONG ARCADIA SINGAPORE 165006,6B,BOON TIONG ARCADIA,1.2865459960886,103.83082447985,103.83082447985,165006,BOON TIONG ROAD,BOON TIONG ARCADIA,27722.4276415885,29885.2393122706,6B Boon Tiong Road
153,0,250D COMPASSVALE STREET COMPASSVALE HAVEN SINGAPORE 544250,250D,COMPASSVALE HAVEN,1.39325011290641,103.899822683868,103.899822683868,544250,COMPASSVALE STREET,COMPASSVALE HAVEN,35401.0307678074,41684.1388261244,250D Compassvale Street
154,0,215 ANG MO KIO AVENUE 1 ANG MO KIO 22 SINGAPORE 560215,215,ANG MO KIO 22,1.36655830166124,103.841624082978,103.841624082978,560215,ANG MO KIO AVENUE 1,ANG MO KIO 22,28924.303290799,38732.5911415778,215 Ang Mo Kio Avenue 1
155,1,215 ANG MO KIO AVENUE 1 KITS4KIDS SPECIAL SCHOOL SINGAPORE 560215,215,KITS4KIDS SPECIAL SCHOOL,1.36648772103092,103.841853392645,103.841853392645,560215,ANG MO KIO AVENUE 1,KITS4KIDS SPECIAL SCHOOL,28949.8227424257,38724.7867841199,215 Ang Mo Kio Avenue 1
156,2,215 ANG MO KIO AVENUE 1 DBS NTUC Ang Mo Kio Avenue 1 SINGAPORE 560215,215,DBS NTUC Ang Mo Kio Avenue 1,1.36650575716429,103.84181118487,103.84181118487,560215,ANG MO KIO AVENUE 1,DBS NTUC Ang Mo Kio Avenue 1,28945.1255145686,38726.7811113,215 Ang Mo Kio Avenue 1
157,3,215 ANG MO KIO AVENUE 1 OCBC Ang Mo Kio Ave 1 - FairPrice SINGAPORE 560215,215,OCBC Ang Mo Kio Ave 1 - FairPrice,1.36650736048431,103.841792357962,103.841792357962,560215,ANG MO KIO AVENUE 1,OCBC Ang Mo Kio Ave 1 - FairPrice,28943.0303042,38726.9583908804,215 Ang Mo Kio Avenue 1
158,0,122 BUKIT MERAH LANE 1 HDB-BUKIT MERAH SINGAPORE 150122,122,HDB-BUKIT MERAH,1.28645881899762,103.804200246716,103.804200246716,150122,BUKIT MERAH LANE 1,HDB-BUKIT MERAH,24759.3734619612,29875.618088821,122 Bukit Merah Lane 1
159,0,612 CLEMENTI WEST STREET 1 HDB-CLEMENTI SINGAPORE 120612,612,HDB-CLEMENTI,1.30344219853702,103.768633365525,103.768633365525,120612,CLEMENTI WEST STREET 1,HDB-CLEMENTI,20801.1241710799,31753.626586996,612 Clementi West Street 1
160,0,242 SERANGOON AVENUE 3 HDB-SERANGOON ESTATE SINGAPORE 550242,242,HDB-SERANGOON ESTATE,1.35269591874856,103.869711017596,103.869711017596,550242,SERANGOON AVENUE 3,HDB-SERANGOON ESTATE,32050.0665885197,37199.7882712688,242 Serangoon Avenue 3
161,0,528 SERANGOON NORTH AVENUE 4 HDB-SERANGOON NORTH ESTATE SINGAPORE 550528,528,HDB-SERANGOON NORTH ESTATE,1.37141852392602,103.872179843498,103.872179843498,550528,SERANGOON NORTH AVENUE 4,HDB-SERANGOON NORTH ESTATE,32324.7856493026,39270.0432626624,528 Serangoon North Avenue 4
162,0,119 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650119,119,HDB-BUKIT BATOK,1.35042197746915,103.746803582857,103.746803582857,650119,BUKIT BATOK WEST AVENUE 6,HDB-BUKIT BATOK,18371.8480030671,36948.488487795,119 Bukit Batok West Avenue 6
163,0,115 BUKIT MERAH CENTRAL MERAH HEIGHTS SINGAPORE 150115,115,MERAH HEIGHTS,1.28412809632855,103.814543761786,103.814543761786,150115,BUKIT MERAH CENTRAL,MERAH HEIGHTS,25910.5182149174,29617.8879932798,115 Bukit Merah Central
164,0,64 MARINE DRIVE MARINE DRIVE GARDENS SINGAPORE 440064,64,MARINE DRIVE GARDENS,1.30211280181464,103.909481434662,103.909481434662,440064,MARINE DRIVE,MARINE DRIVE GARDENS,36476.2380832978,31606.6642360911,64 Marine Drive
165,0,356C ADMIRALTY DRIVE SUN BLISS SINGAPORE 753356,356C,SUN BLISS,1.44925221115987,103.817794617678,103.817794617678,753356,ADMIRALTY DRIVE,SUN BLISS,26272.429681302,47876.4700836688,356C Admiralty Drive
166,0,486C TAMPINES AVENUE 9 HDB-TAMPINES SINGAPORE 522486,486C,HDB-TAMPINES,1.35886425463448,103.957299555489,103.957299555489,522486,TAMPINES AVENUE 9,HDB-TAMPINES,41797.6546312691,37882.1749699563,486C Tampines Avenue 9
167,0,143 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470143,143,EUNOS SPRING,1.33498400074181,103.912760136664,103.912760136664,470143,BEDOK RESERVOIR ROAD,EUNOS SPRING,36841.0122955826,35241.4073495828,143 Bedok Reservoir Road
168,0,37A JALAN RUMAH TINGGI MULTI STOREY CAR PARK SINGAPORE 151037,37A,MULTI STOREY CAR PARK,1.28937446539831,103.810345929145,103.810345929145,151037,JALAN RUMAH TINGGI,MULTI STOREY CAR PARK,25443.3393927001,30198.008255383,37 Jalan Rumah Tinggi
169,1,37 JALAN RUMAH TINGGI RUMAH TINGGI VIEW SINGAPORE 150037,37,RUMAH TINGGI VIEW,1.28922928913175,103.809193412567,103.809193412567,150037,JALAN RUMAH TINGGI,RUMAH TINGGI VIEW,25315.0739385535,30181.9565987941,37 Jalan Rumah Tinggi
170,0,423 YISHUN AVENUE 11 HDB-YISHUN SINGAPORE 760423,423,HDB-YISHUN,1.42284296540437,103.848313795012,103.848313795012,760423,YISHUN AVENUE 11,HDB-YISHUN,29668.7486483787,44956.2679230608,423 Yishun Avenue 11
171,1,423 YISHUN AVENUE 11 MY FIRST SKOOL SINGAPORE 760423,423,MY FIRST SKOOL,1.42282838677601,103.848171888265,103.848171888265,760423,YISHUN AVENUE 11,MY FIRST SKOOL,29652.9565094826,44954.6557897125,423 Yishun Avenue 11
172,0,454 TAMPINES STREET 42 HDB-TAMPINES SINGAPORE 520454,454,HDB-TAMPINES,1.35729822306761,103.955006394373,103.955006394373,520454,TAMPINES STREET 42,HDB-TAMPINES,41542.460538743,37708.997821033,454 Tampines Street 42
173,0,167A BISHAN STREET 13 SINGAPORE 571167,167A,NIL,1.34725224492524,103.855464674496,103.855464674496,571167,BISHAN STREET 13,167A BISHAN STREET 13 SINGAPORE 571167,30464.615193849,36597.8354703653,167 Bishan Street 13
174,1,167 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570167,167,HDB-BISHAN,1.34800341123897,103.855395747158,103.855395747158,570167,BISHAN STREET 13,HDB-BISHAN,30456.9435917674,36680.8955394905,167 Bishan Street 13
175,0,94C BEDOK NORTH AVENUE 4 HDB-BEDOK SINGAPORE 462094,94C,HDB-BEDOK,1.33361429610516,103.942628254514,103.942628254514,462094,BEDOK NORTH AVENUE 4,HDB-BEDOK,40165.0308261178,35090.0796895288,94C Bedok North Avenue 4
176,0,23 HOUGANG AVENUE 3 HOUGANG VIEW SINGAPORE 530023,23,HOUGANG VIEW,1.36486666416771,103.890727960772,103.890727960772,530023,HOUGANG AVENUE 3,HOUGANG VIEW,34388.9831999199,38545.6130936034,23 Hougang Avenue 3
177,1,23 HOUGANG AVENUE 3 DBS Hougang Avenue 3 SINGAPORE 530023,23,DBS Hougang Avenue 3,1.36485740076855,103.890728400886,103.890728400886,530023,HOUGANG AVENUE 3,DBS Hougang Avenue 3,34389.0322037859,38544.588794766,23 Hougang Avenue 3
178,2,23 HOUGANG AVENUE 3 PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR Blk 23 (KN) SINGAPORE 530023,23,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR Blk 23 (KN),1.36486665431313,103.890727968932,103.890727968932,530023,HOUGANG AVENUE 3,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR Blk 23 (KN),34388.9841079618,38545.612003956,23 Hougang Avenue 3
179,0,261A TOA PAYOH EAST TOA PAYOH APEX SINGAPORE 311261,261A,TOA PAYOH APEX,1.3337262137871,103.855718395843,103.855718395843,311261,TOA PAYOH EAST,TOA PAYOH APEX,30492.8652413591,35102.1962963585,26 Toa Payoh East
180,1,263 TOA PAYOH EAST TOA PAYOH APEX SINGAPORE 310263,263,TOA PAYOH APEX,1.33296386438491,103.855447426238,103.855447426238,310263,TOA PAYOH EAST,TOA PAYOH APEX,30462.7099150772,35017.8993260786,26 Toa Payoh East
181,2,261 TOA PAYOH EAST TOA PAYOH APEX SINGAPORE 310261,261,TOA PAYOH APEX,1.33350386216853,103.855237846252,103.855237846252,310261,TOA PAYOH EAST,TOA PAYOH APEX,30439.3853160207,35077.6093105059,26 Toa Payoh East
182,3,262 TOA PAYOH EAST TOA PAYOH APEX SINGAPORE 310262,262,TOA PAYOH APEX,1.33320440397647,103.855618262704,103.855618262704,310262,TOA PAYOH EAST,TOA PAYOH APEX,30481.72199235,35044.4971351624,26 Toa Payoh East
183,4,26 TOA PAYOH EAST HDB-TOA PAYOH SINGAPORE 310026,26,HDB-TOA PAYOH,1.33291837032647,103.856763112528,103.856763112528,310026,TOA PAYOH EAST,HDB-TOA PAYOH,30609.1321338132,35012.8701795116,26 Toa Payoh East
184,5,264 TOA PAYOH EAST TOA PAYOH APEX SINGAPORE 310264,264,TOA PAYOH APEX,1.33246453640502,103.855237512058,103.855237512058,310264,TOA PAYOH EAST,TOA PAYOH APEX,30439.3491457803,34962.6859835815,26 Toa Payoh East
185,0,425A BEDOK NORTH ROAD SINGAPORE 461425,425A,NIL,1.329014088024,103.928809994326,103.928809994326,461425,BEDOK NORTH ROAD,425A BEDOK NORTH ROAD SINGAPORE 461425,38627.2202389731,34581.3475869391,425 Bedok North Road
186,1,425 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460425,425,GARDEN HILL,1.32936960154506,103.929067536324,103.929067536324,460425,BEDOK NORTH ROAD,GARDEN HILL,38655.8805387345,34620.6596139222,425 Bedok North Road
187,0,613 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680613,613,HDB-CHOA CHU KANG,1.40063924818023,103.744405825635,103.744405825635,680613,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,18105.2110992951,42501.2753193807,613 Choa Chu Kang Street 62
188,0,208A PUNGGOL PLACE PUNGGOL SAILS SINGAPORE 821208,208A,PUNGGOL SAILS,1.40146324574734,103.900761051711,103.900761051711,821208,PUNGGOL PLACE,PUNGGOL SAILS,35505.4327317161,42592.3090650644,208A Punggol Place
189,0,221B BEDOK CENTRAL LINEAR GREEN @ BEDOK SINGAPORE 462221,221B,LINEAR GREEN @ BEDOK,1.32500043309618,103.934497810091,103.934497810091,462221,BEDOK CENTRAL,LINEAR GREEN @ BEDOK,39260.2348922702,34137.5627077296,221B Bedok Central
190,0,622 JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 640622,622,HDB-JURONG WEST,1.34051313546076,103.698881639419,103.698881639419,640622,JURONG WEST STREET 61,HDB-JURONG WEST,13038.6029086651,35853.0587389004,622 Jurong West Street 61
191,0,52 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142052,52,COMMONWEALTH 10,1.30190334034962,103.797243238583,103.797243238583,142052,COMMONWEALTH DRIVE,COMMONWEALTH 10,23985.1409275844,31583.4038354271,52 Commonwealth Drive
